SUB_ID,Age,Gender,Policy_Status,Region
4943,52,Male,Inactive,West
4944,53,Male,Inactive,West
4945,86,Male,Active,South
4946,37,Female,Active,North
4947,59,Female,Inactive,North
4948,52,Female,Inactive,West
4949,64,Female,Active,North
4950,48,Male,Active,North
4951,42,Male,Inactive,South
4952,60,Female,Active,North
4953,62,Male,Inactive,South
4954,49,Male,Active,West
4955,66,Male,Active,South
4956,66,Female,Inactive,North
4957,65,Female,Active,East
4958,56,Female,Active,West
4959,69,Male,Active,East
4960,76,Male,Active,South
4961,39,Female,Active,East
4962,50,Female,Inactive,North
4963,55,Female,Active,East
4964,51,Female,Inactive,East
4965,55,Male,Active,West
4966,49,Female,Active,North
4967,26,Male,Inactive,North
4968,44,Female,Inactive,East
4969,23,Female,Active,South
4970,79,Female,Active,West
4971,49,Male,Active,West
4972,37,Male,Active,South
4973,22,Female,Active,West
4974,68,Male,Active,East
4975,59,Female,Active,East
4976,27,Female,Inactive,North
4977,48,Female,Active,North
4978,55,Female,Active,North
4979,53,Female,Active,East
4980,57,Female,Active,North
4981,60,Female,Active,East
4982,55,Female,Active,East
4983,35,Male,Active,West
4984,71,Male,Inactive,West
4985,55,Female,Inactive,West
4986,50,Male,Active,East
4987,55,Male,Active,West
4988,60,Female,Active,East
4989,37,Female,Active,North
4990,50,Female,Inactive,East
4991,54,Male,Active,South
4992,60,Female,Active,East
4993,80,Male,Active,East
4994,53,Male,Active,North
4995,59,Female,Active,West
4996,60,Male,Active,West
4997,49,Male,Inactive,South
4998,59,Female,Active,North
4999,47,Female,Active,East
5000,81,Male,Active,South
5001,75,Male,Active,North
5002,56,Male,Inactive,South
5003,54,Male,Inactive,East
5004,51,Other,Active,East
5005,61,Male,Active,South
5006,29,Female,Active,South
5007,51,Female,Active,North
5008,50,Female,Active,North
5009,55,Male,Active,South
5010,56,Male,Inactive,West
5011,45,Female,Inactive,South
5012,63,Female,Active,East
5013,77,Male,Active,South
5014,60,Female,Active,East
5015,58,Female,Active,South
5016,58,Female,Active,North
5017,60,Female,Active,North
5018,39,Female,Active,South
5019,44,Female,Active,South
5020,56,Male,Active,East
5021,64,Male,Active,South
5022,61,Male,Active,South
5023,56,Male,Inactive,East
5024,18,Male,Inactive,West
5025,61,Female,Active,West
5026,60,Female,Active,East
5027,73,Male,Active,North
5028,76,Male,Active,West
5029,43,Female,Active,North
5030,55,Female,Inactive,East
5031,43,Female,Active,West
5032,43,Other,Active,South
5033,66,Female,Active,West
5034,57,Female,Active,West
5035,68,Male,Active,South
5036,38,Female,Active,West
5037,54,Male,Active,South
5038,48,Female,Active,South
5039,37,Female,Active,West
5040,29,Female,Active,West
5041,69,Male,Active,South
5042,42,Female,Active,North
5043,41,Male,Active,West
5044,61,Male,Active,West
5045,58,Female,Active,East
5046,56,Male,Active,East
5047,40,Female,Inactive,North
5048,84,Male,Inactive,West
5049,69,Female,Inactive,South
5050,81,Female,Active,East
5051,34,Male,Active,North
5052,52,Female,Active,West
5053,41,Female,Active,South
5054,39,Female,Inactive,East
5055,62,Female,Active,East
5056,63,Male,Inactive,South
5057,61,Female,Inactive,East
5058,85,Female,Active,East
5059,74,Other,Active,East
5060,41,Male,Active,North
5061,61,Male,Active,West
5062,61,Female,Active,North
5063,66,Male,Active,West
5064,67,Female,Inactive,West
5065,79,Female,Inactive,East
5066,70,Female,Active,North
5067,76,Male,Active,East
5068,60,Male,Inactive,East
5069,32,Male,Inactive,South
5070,69,Female,Active,East
5071,43,Male,Inactive,North
5072,46,Male,Active,West
5073,48,Male,Active,East
5074,51,Male,Active,South
5075,59,Male,Active,North
5076,70,Male,Active,South
5077,69,Male,Active,West
5078,66,Female,Active,South
5079,54,Female,Inactive,North
5080,75,Female,Active,North
5081,53,Male,Inactive,West
5082,62,Male,Active,West
5083,34,Male,Inactive,West
5084,33,Female,Active,South
5085,52,Male,Active,West
5086,64,Female,Inactive,East
5087,64,Female,Active,North
5088,18,Female,Active,South
5089,68,Male,Active,East
5090,43,Male,Active,West
5091,75,Female,Active,South
5092,72,Male,Active,North
5093,42,Female,Active,East
5094,64,Male,Active,West
5095,60,Male,Active,West
5096,29,Male,Inactive,North
5097,51,Female,Active,West
5098,39,Male,Active,North
5099,54,Female,Active,South
5100,61,Male,Inactive,South
5101,54,Female,Inactive,South
5102,70,Female,Active,West
5103,66,Male,Active,North
5104,63,Male,Active,West
5105,46,Male,Active,East
5106,47,Male,Inactive,East
5107,54,Male,Active,East
5108,25,Female,Active,West
5109,74,Female,Inactive,West
5110,29,Male,Active,West
5111,71,Female,Active,North
5112,40,Male,Inactive,South
5113,34,Male,Active,West
5114,61,Male,Active,West
5115,67,Male,Inactive,West
5116,54,Male,Active,North
5117,54,Male,Active,North
5118,38,Male,Active,East
5119,56,Female,Active,North
5120,44,Male,Active,East
5121,53,Male,Inactive,East
5122,54,Male,Active,South
5123,68,Female,Active,East
5124,70,Male,Active,South
5125,65,Male,Active,West
5126,56,Male,Active,East
5127,31,Male,Active,East
5128,74,Male,Inactive,East
5129,46,Male,Active,East
5130,43,Male,Active,South
5131,48,Male,Inactive,North
5132,43,Male,Active,East
5133,56,Male,Inactive,West
5134,47,Female,Active,South
5135,71,Female,Active,South
5136,35,Female,Active,North
5137,46,Female,Active,West
5138,18,Female,Active,East
5139,57,Male,Active,North
5140,78,Female,Active,West
5141,46,Female,Active,North
5142,47,Female,Inactive,North
5143,47,Female,Active,North
5144,68,Female,Active,West
5145,69,Female,Active,South
5146,31,Female,Active,South
5147,60,Female,Active,East
5148,78,Male,Active,North
5149,44,Male,Active,South
5150,47,Female,Active,West
5151,39,Female,Active,West
5152,46,Male,Active,South
5153,32,Female,Active,South
5154,60,Female,Active,South
5155,45,Male,Active,East
5156,57,Male,Active,South
5157,48,Female,Active,West
5158,46,Female,Active,West
5159,81,Male,Inactive,West
5160,44,Male,Active,South
5161,49,Male,Active,East
5162,48,Female,Active,East
5163,62,Male,Active,West
5164,42,Female,Active,North
5165,69,Female,Active,East
5166,67,Female,Active,East
5167,60,Male,Active,East
5168,43,Female,Active,North
5169,45,Female,Active,East
5170,18,Male,Active,South
5171,38,Female,Active,East
5172,74,Male,Active,East
5173,59,Female,Inactive,West
5174,79,Female,Active,West
5175,59,Male,Active,East
5176,51,Female,Active,West
5177,53,Male,Active,West
5178,56,Male,Active,West
5179,30,Female,Active,North
5180,58,Female,Inactive,West
5181,68,Male,Inactive,East
5182,64,Male,Active,North
5183,41,Male,Inactive,West
5184,56,Female,Active,South
5185,54,Male,Active,West
5186,67,Male,Inactive,West
5187,50,Female,Active,West
5188,63,Male,Active,West
5189,27,Male,Active,East
5190,47,Male,Active,South
5191,70,Female,Active,West
5192,42,Female,Inactive,South
5193,73,Female,Active,East
5194,48,Male,Active,North
5195,18,Female,Active,East
5196,65,Female,Active,South
5197,40,Male,Active,South
5198,60,Female,Active,East
5199,72,Male,Active,East
5200,59,Female,Active,West
5201,54,Female,Active,West
5202,61,Female,Active,East
5203,44,Male,Active,North
5204,80,Male,Active,South
5205,88,Female,Active,West
5206,72,Female,Inactive,East
5207,39,Female,Inactive,East
5208,59,Female,Active,West
5209,36,Female,Active,West
5210,40,Male,Active,North
5211,51,Female,Active,West
5212,58,Female,Active,West
5213,53,Female,Active,East
5214,62,Female,Active,South
5215,65,Male,Inactive,East
5216,62,Male,Active,North
5217,59,Female,Active,West
5218,54,Male,Active,North
5219,82,Female,Active,East
5220,61,Female,Active,South
5221,68,Male,Inactive,West
5222,44,Male,Inactive,South
5223,40,Female,Active,North
5224,63,Male,Inactive,North
5225,60,Female,Active,East
5226,72,Female,Active,South
5227,49,Female,Active,West
5228,45,Female,Inactive,East
5229,66,Female,Active,North
5230,73,Male,Inactive,South
5231,33,Male,Active,East
5232,77,Male,Active,South
5233,28,Female,Inactive,East
5234,74,Male,Active,West
5235,31,Female,Inactive,West
5236,49,Male,Active,East
5237,51,Male,Active,South
5238,57,Male,Inactive,East
5239,39,Female,Inactive,North
5240,26,Female,Active,West
5241,42,Female,Active,West
5242,68,Male,Inactive,East
5243,55,Female,Active,South
5244,57,Male,Inactive,East
5245,49,Male,Inactive,East
5246,56,Female,Inactive,South
5247,66,Female,Active,West
5248,80,Male,Inactive,West
5249,51,Female,Inactive,North
5250,51,Female,Active,West
5251,49,Female,Inactive,South
5252,71,Female,Inactive,South
5253,66,Male,Inactive,North
5254,41,Male,Active,East
5255,66,Female,Inactive,North
5256,51,Male,Active,East
5257,46,Male,Inactive,South
5258,54,Male,Active,North
5259,59,Other,Active,South
5260,46,Male,Active,West
5261,43,Male,Active,South
5262,82,Male,Active,South
5263,57,Female,Inactive,North
5264,61,Female,Active,East
5265,62,Male,Inactive,South
5266,55,Male,Inactive,West
5267,44,Female,Active,North
5268,71,Other,Inactive,South
5269,73,Male,Inactive,West
5270,68,Male,Active,North
5271,43,Female,Active,North
5272,64,Male,Active,West
5273,64,Male,Inactive,North
5274,61,Male,Active,North
5275,38,Female,Active,South
5276,69,Male,Active,West
5277,72,Female,Active,South
5278,52,Male,Active,East
5279,62,Male,Active,South
5280,53,Female,Inactive,West
5281,65,Female,Active,East
5282,45,Female,Active,North
5283,60,Other,Active,East
5284,76,Male,Inactive,North
5285,52,Male,Active,North
5286,62,Male,Active,North
5287,51,Female,Active,South
5288,53,Male,Active,South
5289,49,Male,Active,West
5290,39,Male,Active,West
5291,25,Female,Active,West
5292,72,Male,Active,East
5293,69,Male,Active,North
5294,58,Male,Active,West
5295,63,Male,Active,North
5296,58,Other,Active,West
5297,55,Female,Active,North
5298,53,Female,Active,East
5299,69,Male,Active,South
5300,49,Female,Active,South
5301,36,Female,Active,East
5302,54,Male,Active,North
5303,87,Female,Active,North
5304,68,Male,Active,South
5305,59,Female,Active,North
5306,53,Male,Active,West
5307,55,Male,Active,North
5308,65,Male,Active,East
5309,48,Female,Active,North
5310,58,Male,Active,South
5311,44,Female,Active,East
5312,54,Female,Active,North
5313,53,Female,Active,North
5314,49,Male,Active,West
5315,46,Male,Active,East
5316,78,Female,Active,North
5317,55,Male,Active,West
5318,20,Female,Active,West
5319,60,Female,Active,South
5320,48,Male,Active,West
5321,56,Female,Active,East
5322,73,Female,Active,North
5323,47,Female,Inactive,North
5324,63,Male,Active,West
5325,64,Male,Active,West
5326,41,Male,Active,West
5327,70,Male,Active,North
5328,54,Female,Active,East
5329,73,Female,Active,West
5330,54,Male,Active,South
5331,65,Male,Active,West
5332,51,Male,Inactive,South
5333,87,Female,Active,North
5334,60,Male,Active,North
5335,67,Female,Active,South
5336,38,Female,Active,West
5337,63,Female,Active,West
5338,79,Male,Inactive,South
5339,70,Male,Active,East
5340,33,Male,Active,East
5341,55,Male,Inactive,West
5342,67,Female,Inactive,West
5343,55,Male,Active,South
5344,38,Female,Active,West
5345,72,Male,Active,North
5346,55,Male,Inactive,North
5347,51,Male,Active,North
5348,31,Male,Active,South
5349,39,Male,Inactive,West
5350,40,Female,Inactive,East
5351,41,Male,Active,East
5352,56,Female,Active,West
5353,55,Male,Active,North
5354,26,Female,Active,East
5355,18,Female,Active,East
5356,51,Female,Active,North
5357,67,Female,Active,South
5358,28,Female,Inactive,North
5359,59,Male,Active,South
5360,57,Female,Active,North
5361,36,Female,Active,South
5362,69,Male,Active,West
5363,78,Male,Active,West
5364,70,Male,Active,South
5365,26,Male,Active,East
5366,49,Male,Active,South
5367,58,Female,Active,North
5368,41,Male,Active,North
5369,41,Male,Inactive,East
5370,43,Male,Active,South
5371,63,Male,Active,West
5372,49,Male,Active,South
5373,42,Male,Active,North
5374,63,Female,Inactive,South
5375,51,Male,Active,North
5376,65,Female,Active,North
5377,33,Male,Active,South
5378,89,Male,Active,South
5379,69,Male,Active,North
5380,62,Male,Inactive,North
5381,45,Female,Active,North
5382,64,Female,Active,East
5383,62,Female,Inactive,East
5384,58,Male,Inactive,West
5385,35,Female,Active,South
5386,61,Female,Active,North
5387,61,Female,Active,West
5388,59,Male,Active,South
5389,70,Female,Inactive,South
5390,82,Male,Active,East
5391,75,Female,Inactive,West
5392,54,Male,Active,South
5393,51,Male,Active,North
5394,62,Other,Inactive,North
5395,18,Female,Inactive,West
5396,69,Female,Active,West
5397,38,Female,Active,West
5398,62,Male,Active,North
5399,55,Male,Active,North
5400,52,Male,Active,North
5401,48,Male,Active,South
5402,60,Female,Active,North
5403,27,Male,Active,North
5404,41,Male,Inactive,East
5405,58,Female,Active,East
5406,51,Female,Active,South
5407,47,Female,Active,North
5408,46,Male,Active,East
5409,56,Female,Inactive,North
5410,63,Male,Active,East
5411,36,Female,Active,East
5412,51,Female,Active,East
5413,59,Male,Active,West
5414,42,Female,Inactive,South
5415,61,Male,Active,East
5416,38,Female,Inactive,North
5417,67,Male,Active,South
5418,48,Female,Active,West
5419,45,Female,Active,North
5420,62,Female,Active,South
5421,46,Female,Active,East
5422,58,Female,Active,North
5423,43,Male,Active,South
5424,62,Male,Active,East
5425,54,Male,Active,West
5426,45,Male,Active,South
5427,71,Male,Active,South
5428,22,Female,Active,West
5429,47,Other,Active,West
5430,49,Male,Inactive,East
5431,49,Female,Active,North
5432,72,Female,Active,West
5433,47,Male,Active,North
5434,69,Female,Active,West
5435,53,Male,Active,East
5436,44,Male,Inactive,South
5437,36,Female,Active,North
5438,55,Female,Active,North
5439,44,Female,Active,West
5440,57,Male,Inactive,South
5441,43,Female,Active,East
5442,81,Male,Active,North
5443,51,Male,Inactive,West
5444,54,Female,Inactive,North
5445,64,Male,Active,South
5446,39,Female,Active,North
5447,49,Female,Active,South
5448,65,Male,Inactive,South
5449,50,Male,Inactive,East
5450,45,Female,Inactive,West
5451,49,Female,Inactive,East
5452,60,Male,Active,North
5453,66,Female,Active,West
5454,41,Male,Active,South
5455,69,Male,Inactive,West
5456,70,Female,Active,West
5457,55,Female,Active,North
5458,89,Female,Inactive,West
5459,67,Male,Active,West
5460,53,Female,Active,East
5461,64,Male,Inactive,East
5462,38,Male,Active,North
5463,33,Female,Active,South
5464,55,Female,Active,South
5465,45,Male,Active,East
5466,50,Male,Active,West
5467,56,Female,Active,North
5468,63,Female,Inactive,North
5469,40,Male,Active,North
5470,72,Female,Inactive,West
5471,72,Female,Active,North
5472,59,Female,Active,East
5473,74,Male,Inactive,North
5474,52,Female,Active,South
5475,41,Male,Active,South
5476,62,Female,Inactive,North
5477,66,Female,Active,West
5478,59,Female,Active,West
5479,53,Male,Active,West
5480,56,Female,Active,North
5481,56,Male,Active,South
5482,53,Female,Active,West
5483,60,Female,Active,West
5484,49,Male,Active,West
5485,67,Male,Active,North
5486,74,Female,Active,East
5487,73,Male,Active,West
5488,55,Male,Active,East
5489,72,Male,Active,North
5490,66,Female,Active,West
5491,58,Male,Active,North
5492,69,Male,Inactive,North
5493,35,Female,Inactive,North
5494,67,Male,Active,West
5495,42,Male,Inactive,East
5496,36,Male,Active,West
5497,57,Male,Inactive,West
5498,39,Female,Active,East
5499,61,Male,Active,South
5500,69,Male,Inactive,East
5501,55,Male,Active,South
5502,55,Female,Inactive,East
5503,48,Male,Active,North
5504,64,Female,Active,East
5505,30,Female,Inactive,North
5506,36,Female,Active,North
5507,38,Male,Active,North
5508,73,Male,Inactive,North
5509,43,Female,Active,West
5510,56,Male,Inactive,East
5511,50,Female,Active,West
5512,50,Male,Active,East
5513,31,Male,Active,North
5514,63,Female,Active,North
5515,33,Female,Active,East
5516,46,Female,Active,West
5517,48,Female,Active,East
5518,69,Female,Inactive,East
5519,54,Male,Active,South
5520,69,Female,Active,East
5521,41,Female,Active,North
5522,68,Male,Active,East
5523,51,Female,Active,North
5524,56,Female,Inactive,South
5525,45,Female,Active,East
5526,62,Male,Inactive,East
5527,79,Male,Active,North
5528,71,Male,Inactive,North
5529,69,Female,Active,East
5530,54,Female,Inactive,South
5531,65,Male,Active,West
5532,46,Male,Active,North
5533,56,Male,Active,South
5534,45,Male,Inactive,North
5535,54,Male,Active,South
5536,83,Male,Active,East
5537,55,Female,Active,South
5538,49,Male,Inactive,East
5539,34,Male,Inactive,West
5540,63,Male,Inactive,South
5541,37,Male,Inactive,North
5542,65,Male,Active,East
5543,55,Male,Inactive,North
5544,42,Male,Active,North
5545,41,Female,Active,West
5546,66,Female,Active,North
5547,65,Female,Inactive,West
5548,60,Female,Inactive,East
5549,76,Male,Active,West
5550,71,Female,Active,South
5551,49,Female,Active,West
5552,50,Female,Active,West
5553,63,Male,Active,West
5554,54,Male,Active,East
5555,63,Female,Active,West
5556,65,Male,Inactive,South
5557,46,Female,Active,West
5558,63,Female,Active,North
5559,50,Female,Active,East
5560,78,Male,Active,North
5561,55,Female,Active,West
5562,37,Male,Active,East
5563,67,Male,Active,East
5564,45,Female,Inactive,West
5565,72,Male,Active,East
5566,75,Male,Inactive,South
5567,38,Female,Active,East
5568,48,Female,Active,South
5569,86,Male,Active,South
5570,59,Female,Active,South
5571,56,Female,Active,East
5572,58,Male,Active,East
